author,path,insertions,deletions,touches,churn
Vanish,Assets/ProjectMain/Scripts/RunTime/GameMain.RunTime.asmdef.meta,14,14,4,28
Vanish,Stats/animation_sequence_gaps.csv,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/AssetCallbacks/CreateSpriteUnlitShaderGraph.cs,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/ShaderGraphTerrainLitGUI.cs,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateCanvasShaderGraph.cs,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/Editor/VFXGraph/Shaders/Templates/ParticleMeshesLit/PassSelection.template,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/ShaderLibrary/DeclareDepthTexture.hlsl,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/Shaders/Nature/SpeedTree7BillboardInput.hlsl,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/Shaders/Utils/CopyDepth.shader,27,0,1,27
Vanish,Assets/Tests/Editor/Test.Editor.asmdef,27,0,2,27
Vanish,Assets/GameMain/Scenes/Build/GameLevel.unity,15,12,7,27
Vanish,Assets/GameMain/Scripts/RunTime/GameMain/GameMain.cs,25,2,3,27
Vanish,Assets/Core/GameCoreSystems/Audio/Entry/DirectPlay3DOneShotEntry.cs,27,0,2,27
Vanish,Assets/Core/GameCoreSystems/Audio/Entry/DirectPlayOneShotEntry.cs,27,0,2,27
Vanish,Assets/Core/GameCoreSystems/Audio/Config/ManagedConfig.cs,27,0,1,27
Vanish,Assets/Core/GameCoreSystems/Audio/Entry/AudioEntry.cs,27,0,1,27
Vanish,Assets/LDtkUnity/Editor/CustomEditor/LDtkEntityDrawerComponentEditor.cs,25,2,2,27
Vanish,Assets/LDtkUnity/Editor/Utility/RelativeGetter/LDtkRelativeGetterProject.cs,25,2,2,27
Vanish,Assets/LDtkUnity/Runtime/BuildEvents/ILDtkImported.cs,25,2,2,27
Vanish,Assets/LDtkUnity/Runtime/UnityAssets/Json/LDtkProjectFile.cs,26,1,2,27
Vanish,Assets/Plugins/UniTask/Runtime/CancellationTokenEqualityComparer.cs,25,2,2,27
Vanish,Assets/Plugins/Zenject/Source/Binding/Binders/NonLazyBinder.cs,24,3,2,27
Vanish,Assets/ThirdParty/UnityHFSM-v2.2.0/src/Util/ITimer.cs,18,9,2,27
Vanish,Assets/Tests/Editor/Editor.asmdef,18,9,3,27
Vanish,Assets/Plugins/UniTask/Runtime/External/TextMeshPro/UniTask.TextMeshPro.asmdef,27,0,1,27
Vanish,Packages/com.unity.render-pipelines.universal/Editor/Camera/UniversalRenderPipelineCameraUI.PresetInspector.cs,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/Editor/Converter/converter_widget.uxml,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateUnlitShaderGraph.cs,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/2D/0_2D Sprite Lit.shadergraph.meta,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/2D/2_2D Sprite Custom Lit.shadergraph.meta,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/ShaderLibrary/LODCrossFade.hlsl,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/Shaders/Debug/ProbeVolumeSamplingDebugPositionNormal.compute,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/Tests/Editor/ScriptTemplateTests.cs,26,0,1,26
Vanish,Assets/GameMain/Scripts/RunTime/Entities/MovePlatformer/MovePlatformerPathPoint.cs,13,13,2,26
Vanish,Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/BeeControl/BeeAnim.cs,26,0,1,26
Vanish,Assets/Core/GameCoreSystems/Stats/StatRecord.cs,26,0,1,26
Vanish,Assets/GameMain/Scripts/RunTime/Commands/EndLevelCommand.cs,13,13,2,26
Vanish,Assets/Demos/FunctionDev/OriSPlayerControl Demo/PlayerControl/BeeControl/BeeAnim.cs,0,26,1,26
Vanish,Assets/GameMain/Scripts/RunTime/Level/Commands/EndLevelCommand.cs,13,13,2,26
Vanish,Assets/LDtkUnity/Editor/Utility/Scopes/LDtkGuiEnabledScope.cs,24,2,2,26
Vanish,Assets/LDtkUnity/Editor/Utility/Tree/LDtkTreeViewLevel.cs,23,3,2,26
Vanish,Assets/Plugins/Zenject/Source/Binding/Binders/Factory/FactoryFromBinder/Untyped/FactoryFromBinderUntyped.cs,22,4,2,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_18-12-28/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_18-17-09/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_18-18-02/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_18-23-35/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_18-30-25/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_18-31-28/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_04-31-54/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_05-03-20/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_05-03-22/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/GameMain/LDtkProject/gm_ldtk_project/backups/f3c6abc0-21a0-11f1-8b8e-f3e3f2eecddf_2026-03-26_05-03-37/gm_ldtk_project.ldtk.meta,0,26,1,26
Vanish,Assets/Core/Extensions/Vector2Extension.cs,25,1,2,26
Vanish,Assets/Rendering/VRP/Scripts/PipelineSetter.cs,26,0,1,26
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Previews/Preview_IndirectSpecularLight.shader.meta,13,13,2,26
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Previews/Preview_ReflectionProbe.shader.meta,13,13,2,26
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Shaders/Unlit-ColoredAlpha.shader.meta,13,13,2,26
Vanish,Assets/Plugins/Easy Save 3/Scripts/Settings/ES3DefaultSettings.cs,13,13,2,26
Vanish,Assets/Plugins/Zenject/OptionalExtras/SampleGame1 (Beginner)/Scripts/Misc/TilingBackground.cs,26,0,1,26
Vanish,Assets/ThirdParty/UnityHFSM-v2.2.0/package.json,26,0,1,26
Vanish,Packages/com.unity.render-pipelines.universal/Editor/Converter/ConverterItemDescriptor.cs,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Editor/Converter/RenderPipelineConverterContainer.cs,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateFullscreenShaderGraph.cs,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateUITKShaderGraph.cs,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Editor/VFXGraph/Shaders/Templates/ParticlePlanarPrimitivesLit/PassSelection.template,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Runtime/2D/Shadows/ShadowProvider/ShadowEdge.cs,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Runtime/RendererFeatures/DisallowMultipleRendererFeature.cs,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Runtime/VolumeRequiresRendererFeatures.cs,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitMetaPass.hlsl,25,0,1,25
Vanish,Assets/GameMain/Scripts/RunTime/UI/SuperText/EffectSpan.cs,25,0,1,25
Vanish,Assets/GameMain/Scripts/RunTime/GamePlay/Entities/PlatformerGame/Chain/ChainJointTrigger.cs,25,0,1,25
Vanish,Assets/Core/GameCore/GameFlow/Steps/LoadMainMenuSceneStep.cs,24,1,2,25
Vanish,Assets/LDtkUnity/Editor/ParsedField/Parsed/LDtkParsedBool.cs,23,2,2,25
Vanish,Assets/LDtkUnity/Runtime/Fields/LDtkFieldType.cs,23,2,2,25
Vanish,Assets/Plugins/Sirenix/Odin Inspector/Modules/Unity.Localization/Editor/GUI/OdinTemplateMetadata.cs,24,1,2,25
Vanish,Assets/Plugins/Zenject/OptionalExtras/MemoryPoolMonitor/Editor/MpmSettingsInstaller.cs,23,2,2,25
Vanish,Assets/Plugins/Zenject/OptionalExtras/Signals/Internal/Binders/BindSignal/BindSignalIdToBinder.cs,21,4,2,25
Vanish,Assets/Plugins/Zenject/Source/Providers/ProviderUtil.cs,24,1,2,25
Vanish,Assets/Tests/PlayMode/Test.PlayMode.asmdef,25,0,1,25
Vanish,Assets/GameMain/LDtkProject/LogicTile/tile_logicMap_1.asset,25,0,1,25
Vanish,Assets/GameMain/LDtkProject/LogicTile/tile_logicMap_2.asset,25,0,1,25
Vanish,Assets/GameMain/LDtkProject/LogicTile/tile_logicMap_3.asset,25,0,1,25
Vanish,Assets/GameMain/LDtkProject/LogicTile/tile_logicMap_4.asset,25,0,1,25
Vanish,Assets/AddressableAssetsData/AssetGroups/Common.asset,25,0,1,25
Vanish,Assets/AddressableAssetsData/AssetGroups/Level1.asset,25,0,1,25
Vanish,Assets/AddressableAssetsData/AssetGroups/Level2.asset,25,0,1,25
Vanish,Assets/AddressableAssetsData/AssetGroups/Test.asset,25,0,1,25
Vanish,Assets/Core/Common/SerializedScriptableObject/VgSerializedScriptableObject.cs,25,0,1,25
Vanish,Assets/Plugins/Sirenix/Odin Inspector/Config/Editor/OdinModuleConfig.asset,25,0,4,25
Vanish,Assets/Plugins/Zenject/OptionalExtras/SampleGame1 (Beginner)/Scripts/Ship/States/ShipState.cs,25,0,1,25
Vanish,Assets/Plugins/Sirenix/Odin Inspector/Config/Editor/GeneralDrawerConfig.asset,25,0,1,25
Vanish,Packages/com.unity.render-pipelines.universal/Runtime/RenderPipelineResources/UniversalRenderPipelineEditorAssets.cs,24,0,1,24
Vanish,Packages/com.unity.render-pipelines.universal/Runtime/RendererFeatures/SurfaceCacheGI/SurfaceCacheCore/TemporalFiltering.hlsl,24,0,1,24
Vanish,Packages/com.unity.render-pipelines.universal/Runtime/RendererFeatures/SurfaceCacheGI/SurfaceCacheCore/VectorLogic.hlsl,24,0,1,24
Vanish,Packages/com.unity.render-pipelines.universal/Runtime/SampleCount.cs,24,0,1,24
Vanish,Packages/com.unity.render-pipelines.universal/ShaderLibrary/ForwardPlusKeyword.deprecated.hlsl,24,0,1,24
Vanish,Assets/Demos/FunctionDev/OriSPlayerControl Demo/tempArt/tempPlate.prefab.meta,12,12,3,24
Vanish,Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerControlComponent.Rope.cs,24,0,1,24
Vanish,Assets/Demos/FunctionDev/OriSPlayerControl Demo/TempHook/TempHook.prefab.meta,12,12,3,24
Vanish,Assets/Core/CoreModule/Audio/Entry/CustomParameterUpdateEntry.cs,12,12,2,24
Vanish,Assets/Core/CoreModule/Audio/Interfaces/IValueEvent.cs,12,12,2,24
Vanish,Assets/GameMain/VisualEffects.meta,16,8,3,24
Vanish,Assets/LDtkUnity/Runtime/Data/Extensions/Definition/EnumDefinition.cs,22,2,2,24
Vanish,Assets/LDtkUnity/Runtime/Data/Schema/Instance/GridPoint.cs,23,1,2,24
Vanish,Assets/LDtkUnity/Runtime/Data/Schema/Instance/IntGridValueInstance.cs,23,1,2,24
Vanish,Assets/Plugins/UniTask/Runtime/UniTaskVoid.cs,20,4,2,24
Vanish,Assets/Plugins/Zenject/Source/Binding/Binders/IdScopeConcreteIdArgConditionCopyNonLazyBinder.cs,20,4,2,24
Vanish,.claude/settings.local.json,12,12,2,24
Vanish,Assets/GameMain/Rendering/Settings/SampleSceneProfile.asset.meta,16,8,3,24
Vanish,Assets/GameMain/Rendering/Settings/URP-Balanced-Renderer.asset.meta,16,8,3,24
Vanish,Assets/GameMain/Rendering/Settings/URP-Balanced.asset.meta,16,8,3,24
Vanish,Assets/GameMain/Rendering/Settings/URP-HighFidelity-Renderer.asset.meta,16,8,3,24
Vanish,Assets/GameMain/Rendering/Settings/URP-HighFidelity.asset.meta,16,8,3,24
Vanish,Assets/GameMain/Rendering/Settings/URP-Performant-Renderer.asset.meta,16,8,3,24
Vanish,Assets/GameMain/Rendering/Settings/URP-Performant.asset.meta,16,8,3,24
Vanish,Assets/Configurations.meta,16,8,3,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Actions/ActionData.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Actions/ActionLog.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Actions/ActionSequence.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Constants.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/CustomDrawers/EditableIf.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/CustomDrawers/NoKeywordToggle.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/DoCreateFunction.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/DoCreateShader.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/EditorOptions.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Graphs/NodeGrid.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Graphs/ParentGraph.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/AmplifyShaderEditorWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/AmplifyShaderFunction.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/AmplifyShaderFunctionEditor.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/AutoPanData.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Clipboard.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/ConfirmationWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/ConsoleLogWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/ContextMenuItem.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/CustomStylesContainer.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/DebugConsoleWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/DragAndDropTool.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/DuplicatePreventionBuffer.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/GraphContextMenu.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/MenuParent.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/NodeParametersWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/NodeWireReferencesUtils.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Palette/ContextPalette.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Palette/PaletteParent.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Palette/PalettePopUp.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Palette/PaletteWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/PortLegendInfo.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/SceneSaveCallback.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/ShaderEditorModeWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/ShaderLibrary.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Tools/ToolsMenuButton.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Tools/ToolsMenuButtonParent.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Tools/ToolsMenuButtonSep.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Menu/Tools/ToolsWindow.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackColor.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackFloat.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackInt.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackMatrix4x4.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackString.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackTexture.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackVariable.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackVector2.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackVector3.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/FallbackVector4.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Native/IFallbackVars.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/CommentaryNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ColorNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/GlobalArrayNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/GradientNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/IntNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/Matrix3X3Node.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/Matrix4X4Node.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/MatrixParentNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/PiNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/PropertyNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/RangedFloatNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/CameraAndScreen/CameraProjectionNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/CameraAndScreen/CameraWorldClipPlanes.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/CameraAndScreen/OrthoParams.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/CameraAndScreen/ProjectionParams.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/CameraAndScreen/ScreenParams.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/CameraAndScreen/WorldSpaceCameraPos.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/CameraAndScreen/ZBufferParams.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/ConstVecShaderVariable.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/ConstantShaderVariable.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/FogAndAmbient/FogAndAmbientColorsNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/FogAndAmbient/FogParamsNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Lighting/CustomStandardSurface.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Lighting/IndirectDiffuseLighting.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Lighting/IndirectSpecularLight.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Lighting/LightAttenuation.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Lighting/LightColorNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Lighting/WorldSpaceLightPos.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/ShaderVariablesNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Time/CosTime.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Time/DeltaTime.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Time/SimpleTimeNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Time/SinTimeNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Time/TimeNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Transform/CameraToWorldMatrix.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Transform/IMMatrixNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Transform/InverseTranspMVMatrixNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Transform/InverseViewMatrixNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Transform/MMatrixNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Transform/MVMatrixNode.cs.meta,12,12,2,24
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Constants/ShaderVariables/Transform/MVPMatrixNode.cs.meta,12,12,2,24
